category,cost,is_free,is_official,latitude,location.state,longitude,event_date,repeat_times,has_image,description_words,duration,day_of_week,time,is_attractive,city
sports-active-life,,True,False,40.7483251,NY,-73.9869592,2019-01-27,1,True,26,0,Sun,afternoon,False,New York
other,,True,False,40.7480127,NY,-73.985845,2019-01-27,1,True,27,0,Sun,afternoon,False,New York
performing-arts,12.0,False,False,40.720609,NY,-73.992819,2019-01-27,1,True,24,0,Sun,evening,False,New York
performing-arts,,True,False,40.7230068,NY,-73.986042,2019-01-28,2,True,27,0,Mon,evening,True,New York
performing-arts,10.0,False,False,40.7428216,NY,-74.00070459999998,2019-01-29,1,True,24,0,Tues,evening,False,New York
food-and-drink,40.0,False,False,40.7195256,NJ,-74.0471776,2019-01-29,1,True,28,0,Tues,evening,True,Jersey City
other,20.0,False,False,40.7425202,NY,-73.9943223,2019-01-29,1,True,30,0,Tues,afternoon,False,New York
other,0.0,False,False,40.7237284,NY,-74.0084371,2019-01-29,1,True,26,0,Tues,afternoon,False,New York
performing-arts,,True,False,40.7226519,NY,-73.9863316,2019-01-29,1,True,27,0,Tues,evening,False,New York
music,,False,False,40.743051,NY,-74.00587800000002,2019-01-30,1,True,6,0,Wed,evening,False,New York
other,,True,False,40.74199779999999,NY,-73.989942,2019-01-30,1,False,23,0,Wed,morning,False,New York
film,7.0,False,False,40.7246322,NY,-73.9900275,2019-01-30,1,True,25,0,Wed,afternoon,False,New York
music,,False,False,40.7141805,NY,-74.0155677,2019-01-30,1,False,20,2,Wed,evening,False,New York
nightlife,,True,False,40.7100847891067,NY,-73.96257877349849,2019-01-30,1,True,27,0,Wed,evening,False,Brooklyn
fashion,,True,False,40.6873251,NY,-73.991294519149,2019-01-31,1,True,26,3,Thurs,morning,False,Brooklyn
food-and-drink,,True,False,40.73671837119429,NY,-73.9905564301636,2019-01-31,1,True,25,0,Thurs,afternoon,True,New York
food-and-drink,100.0,False,False,40.6559699,NY,-74.00744509999998,2019-01-31,1,True,23,0,Thurs,evening,False,Brooklyn
performing-arts,,True,False,40.66173,NY,-73.96186,2019-01-31,1,True,29,0,Thurs,evening,False,Brooklyn
music,10.0,False,False,40.7223225,NY,-73.98858129999998,2019-01-31,1,True,27,0,Thurs,evening,False,New York
music,,False,False,40.6861547,NY,-73.9773518,2019-02-01,1,True,24,0,Fri,evening,False,Brooklyn
performing-arts,,False,False,40.72671029999999,NY,-73.9958678,2019-02-01,1,True,22,0,Fri,evening,False,New York
other,,True,True,40.7372625185698,NJ,-74.04193409814759,2019-02-01,1,True,20,14,Fri,morning,True,Hoboken
sports-active-life,,True,True,40.7196339297666,NJ,-74.046837623804,2019-02-01,1,True,25,14,Fri,morning,True,Jersey City
other,89.0,False,False,40.713,NY,-74.0072,2019-02-01,1,True,31,0,Fri,afternoon,False,New York
performing-arts,,True,False,40.7115786,NY,-74.0158441,2019-02-01,1,True,22,0,Fri,evening,False,New York
music,8.0,False,False,40.7258024,NY,-73.98392249999998,2019-02-01,1,True,27,0,Fri,evening,False,New York
nightlife,,False,False,40.7216929,NY,-73.9931265,2019-02-01,1,True,23,0,Fri,evening,False,New York
food-and-drink,37.0,False,False,40.728162,NY,-73.9574765,2019-02-02,1,True,23,0,Sat,afternoon,True,Brooklyn
food-and-drink,25.0,False,False,40.731875,NY,-73.985642,2019-02-02,1,True,30,0,Sat,afternoon,True,New York
food-and-drink,,False,False,40.7157751,NY,-73.9966627,2019-02-02,1,True,25,0,Sat,afternoon,True,New York
other,49.0,False,False,40.728162,NY,-73.9574765,2019-02-02,1,False,23,0,Sat,afternoon,False,Brooklyn
festivals-fairs,36.75,False,False,40.728162,NY,-73.9574765,2019-02-02,1,True,25,0,Sat,afternoon,True,Brooklyn
performing-arts,10.0,False,False,40.6861547,NY,-73.9773518,2019-02-02,1,True,23,0,Sat,afternoon,False,Brooklyn
visual-arts,,True,False,40.7366072,NY,-74.0088113,2019-02-02,1,True,24,20,Sat,afternoon,True,New York
performing-arts,8.0,False,False,40.67604160000001,NY,-73.9801243,2019-02-02,1,True,23,0,Sat,evening,False,Brooklyn
performing-arts,20.0,False,False,40.731370743568,NY,-73.98318647280401,2019-02-02,1,True,27,0,Sat,evening,False,New York
nightlife,,False,False,40.741070070750396,NY,-73.9929329067459,2019-02-02,1,True,22,0,Sat,evening,False,New York
other,,True,False,40.740967803865104,NY,-73.9896588864705,2019-02-03,6,True,26,0,Sun,morning,True,New York
food-and-drink,,True,False,40.7481973,NY,-73.99122120000001,2019-02-03,1,True,28,0,Sun,afternoon,True,New York
food-and-drink,,False,False,40.7220265,NY,-73.9591725,2019-02-03,1,True,28,0,Sun,afternoon,False,Brooklyn
nightlife,35.0,False,False,40.7420424869865,NY,-74.003503324823,2019-02-03,2,True,24,0,Sun,afternoon,True,New York
food-and-drink,53.0,False,False,40.7209818,NY,-73.9931495,2019-02-03,1,True,27,0,Sun,afternoon,False,New York
performing-arts,20.0,False,False,40.6785007,NY,-73.9833014,2019-02-03,2,True,24,0,Sun,evening,True,Brooklyn
lectures-books,5.0,False,False,40.72729860000001,NY,-74.0000474,2019-02-04,1,True,28,0,Mon,evening,False,New York
performing-arts,,True,False,40.685206,NY,-73.9912025,2019-02-04,1,True,28,28,Mon,evening,True,Brooklyn
food-and-drink,125.0,False,False,40.742141436418294,NY,-74.0035781860352,2019-02-05,1,True,20,0,Tues,afternoon,False,New York
music,,False,False,40.7141805,NY,-74.0155677,2019-02-05,1,True,24,0,Tues,afternoon,True,New York
music,5.0,False,False,40.741070070750396,NY,-73.9929329067459,2019-02-05,1,True,22,0,Tues,afternoon,False,New York
food-and-drink,,True,False,40.714579,NY,-74.00645290000001,2019-02-05,1,True,31,0,Tues,afternoon,True,New York
food-and-drink,,True,False,40.71453,NY,-73.96135109999999,2019-02-05,2,True,24,0,Tues,afternoon,True,Brooklyn
performing-arts,,True,False,40.7226519,NY,-73.9863316,2019-02-05,1,True,27,0,Tues,evening,False,New York
performing-arts,,False,False,40.716267,NY,-73.989698,2019-02-05,1,True,25,0,Tues,evening,False,New York
film,7.0,False,False,40.7246322,NY,-73.9900275,2019-02-06,1,True,22,0,Wed,afternoon,False,New York
other,30.0,False,False,40.730201,NY,-74.003686,2019-02-06,1,True,26,0,Wed,evening,False,New York
nightlife,,True,False,40.7432511476929,NY,-73.95178927744679,2019-02-06,3,True,26,0,Wed,evening,True,Long Island City
performing-arts,,True,False,40.6786723207026,NY,-73.9589714418068,2019-02-06,1,True,27,0,Wed,evening,False,Brooklyn
fashion,,True,False,40.7222993,NY,-73.99590409999998,2019-02-07,1,True,27,1,Thurs,morning,True,New York
other,,True,False,40.7352587669863,NY,-73.990752696991,2019-02-07,1,True,25,0,Thurs,afternoon,False,New York
fashion,,True,False,40.7222993,NY,-73.99590409999998,2019-02-07,1,True,27,0,Thurs,afternoon,True,New York
fashion,,True,False,40.7250911,NY,-74.0010921,2019-02-07,1,True,28,0,Thurs,afternoon,True,New York
performing-arts,,True,False,40.7246035,NY,-73.9965755,2019-02-07,1,True,26,0,Thurs,evening,True,New York
performing-arts,12.0,False,False,40.7206657,NY,-73.9844931,2019-02-07,1,True,27,0,Thurs,evening,False,New York
sports-active-life,,True,True,40.721743,NJ,-74.03928,2019-02-07,1,True,24,0,Thurs,evening,True,Jersey City
kids-family,,False,False,40.731370743568,NY,-73.98318647280401,2019-02-08,1,True,22,0,Fri,evening,False,New York
nightlife,,True,False,40.7440395,NY,-73.98812579999998,2019-02-08,1,True,25,0,Fri,afternoon,False,New York
fashion,,True,False,40.739580200000006,NY,-74.00735829999998,2019-02-08,1,True,23,0,Fri,evening,True,New York
performing-arts,,True,False,40.7293456,NY,-73.9787662,2019-02-08,1,True,23,0,Fri,evening,False,New York
music,10.0,False,False,40.7223225,NY,-73.98858129999998,2019-02-08,1,True,28,0,Fri,evening,False,New York
performing-arts,,True,False,40.6786723207026,NY,-73.9589714418068,2019-02-08,1,True,29,0,Fri,evening,False,Brooklyn
performing-arts,25.0,False,False,40.7445977,NY,-73.9904622,2019-02-08,1,True,27,0,Fri,evening,False,New York
nightlife,30.0,False,False,40.7142969,NY,-73.9558663,2019-02-08,1,True,28,0,Fri,evening,False,Brooklyn
nightlife,7.0,False,False,40.6785007,NY,-73.9833014,2019-02-08,2,True,22,0,Fri,evening,True,Brooklyn
kids-family,75.0,False,False,40.7367834,NJ,-74.04096659999998,2019-02-09,1,True,26,0,Sat,morning,False,Hoboken
charities,,True,False,40.7250911,NY,-74.0010921,2019-02-09,1,True,29,0,Sat,morning,True,New York
sports-active-life,,True,True,40.719856,NJ,-74.035478,2019-02-09,1,True,23,0,Sat,morning,True,Jersey City
food-and-drink,15.0,False,False,40.728162,NY,-73.9574765,2019-02-09,1,True,29,0,Sat,afternoon,True,Brooklyn
other,25.0,False,False,40.6714058033045,NY,-73.96367787989429,2019-02-09,1,True,23,0,Sat,afternoon,False,Brooklyn
performing-arts,20.0,False,False,40.7270219,NY,-73.9908285,2019-02-09,1,True,25,15,Sat,afternoon,False,New York
visual-arts,,True,False,40.680690844924,NY,-73.9966761841919,2019-02-09,1,True,22,0,Sat,afternoon,False,Brooklyn
music,15.0,False,False,40.7306,NY,-74.011185,2019-02-09,1,True,28,0,Sat,evening,False,New York
performing-arts,12.0,False,False,40.7404289866457,NY,-73.98468017578121,2019-02-09,1,True,31,0,Sat,evening,False,New York
nightlife,20.0,False,False,40.7086054,NY,-74.0136016,2019-02-09,1,True,27,0,Sat,evening,False,New York
other,,True,False,40.740967803865104,NY,-73.9896588864705,2019-02-10,1,True,21,0,Sun,morning,False,New York
food-and-drink,15.0,False,False,40.715666,NY,-73.999997,2019-02-10,1,True,28,0,Sun,afternoon,False,New York
food-and-drink,,True,True,40.6858089,NY,-73.99450379999998,2019-02-11,1,True,24,0,Mon,afternoon,True,Brooklyn
food-and-drink,,True,False,40.736544,NY,-73.988442,2019-02-11,1,True,34,7,Mon,evening,False,New York
sports-active-life,,True,False,40.7406065,NY,-74.00738129999998,2019-02-12,1,True,28,0,Tues,afternoon,False,New York
nightlife,,True,False,40.7283424,NY,-73.98219820000001,2019-02-12,7,True,28,0,Tues,evening,True,New York
food-and-drink,15.0,False,False,40.673735,NY,-73.991658,2019-02-12,1,True,29,0,Tues,evening,False,Brooklyn
performing-arts,,True,False,40.7226519,NY,-73.9863316,2019-02-12,1,True,27,0,Tues,evening,False,New York
performing-arts,12.0,False,False,40.7239802,NJ,-74.0498443,2019-02-12,1,False,23,0,Tues,evening,False,Jersey City
performing-arts,,True,False,40.716267,NY,-73.989698,2019-02-12,1,True,22,0,Tues,evening,False,New York
sports-active-life,,False,False,40.7445675,NY,-73.9886272,2019-02-13,2,True,22,0,Wed,night,True,New York
food-and-drink,,True,False,40.7210589,NY,-74.0010949,2019-02-13,1,True,25,1,Wed,morning,False,New York
fashion,,True,False,40.7240383,NY,-73.9934344,2019-02-13,1,True,25,0,Wed,afternoon,False,New York
film,7.0,False,False,40.7246322,NY,-73.9900275,2019-02-13,1,True,20,0,Wed,afternoon,False,New York
sports-active-life,,True,True,40.7346081,NJ,-74.04465440000001,2019-02-13,1,True,27,0,Wed,afternoon,True,Jersey City
music,,False,False,40.7348999,NY,-73.9883747,2019-02-13,1,True,6,0,Wed,evening,False,New York
food-and-drink,45.0,False,False,40.7172592,NY,-73.95510870000003,2019-02-13,1,True,25,0,Wed,evening,False,Brooklyn
film,0.0,False,False,40.7338695,NY,-73.9934938,2019-02-14,1,True,21,9,Thurs,evening,False,New York
other,25.0,False,False,40.74189260000001,NY,-73.9869559,2019-02-14,1,True,26,0,Thurs,morning,False,New York
food-and-drink,,False,False,40.7232107708636,NY,-74.002450627852,2019-02-14,1,True,19,0,Thurs,morning,False,New York
food-and-drink,0.0,False,False,40.742141436418294,NY,-74.0035781860352,2019-02-14,1,True,24,0,Thurs,afternoon,False,New York
food-and-drink,85.0,False,False,40.7188116,NY,-73.95864449999998,2019-02-14,1,True,24,0,Thurs,afternoon,False,Brooklyn
food-and-drink,,False,False,40.7219097,NY,-74.0039054,2019-02-14,1,True,26,0,Thurs,afternoon,False,New York
food-and-drink,65.0,False,False,40.7172592,NY,-73.95510870000003,2019-02-14,2,True,24,0,Thurs,afternoon,True,Brooklyn
visual-arts,,True,False,40.7474216,NY,-74.00528100000002,2019-02-14,1,True,23,0,Thurs,afternoon,False,New York
food-and-drink,,True,False,40.746890966512794,NY,-73.99707841875171,2019-02-14,1,True,32,0,Thurs,afternoon,False,New York
nightlife,125.0,False,False,40.735297,NY,-73.973878,2019-02-14,1,True,21,0,Thurs,afternoon,False,New York
nightlife,22.0,False,False,40.7218937792125,NY,-73.9575488529698,2019-02-14,1,True,24,0,Thurs,evening,False,Brooklyn
other,8.0,False,False,40.67604160000001,NY,-73.9801243,2019-02-14,1,True,23,0,Thurs,evening,False,Brooklyn
performing-arts,35.0,False,False,40.72979520000001,NY,-73.9977487,2019-02-14,1,True,26,0,Thurs,evening,False,New York
performing-arts,25.0,False,False,40.7291874,NY,-73.9912442,2019-02-14,1,True,28,0,Thurs,evening,False,New York
nightlife,20.0,False,False,40.7086054,NY,-74.0136016,2019-02-14,1,True,31,0,Thurs,evening,False,New York
music,65.0,False,False,40.7333644026275,NY,-73.9580564847585,2019-02-14,1,False,26,0,Thurs,evening,False,Brooklyn
other,5.0,False,False,40.7120459,NY,-74.00951479999998,2019-02-15,1,True,23,0,Fri,evening,False,New York
fashion,,True,False,40.7423311,NY,-74.00347909999998,2019-02-15,1,True,26,0,Fri,morning,False,New York
food-and-drink,6.0,False,False,40.7179192,NY,-73.99887009999998,2019-02-15,1,True,23,2,Fri,morning,True,New York
fashion,,True,False,40.7396696,NY,-74.0069056,2019-02-15,1,True,24,0,Fri,evening,False,New York
fashion,,True,False,40.7396696,NY,-74.0069056,2019-02-15,1,True,25,0,Fri,evening,False,New York
fashion,,True,False,40.739677,NY,-74.0069056,2019-02-15,1,True,21,0,Fri,evening,False,New York
music,8.0,False,False,40.7258024,NY,-73.98392249999998,2019-02-15,1,True,25,0,Fri,evening,False,New York
other,0.0,False,False,40.7473985,NY,-73.9920475,2019-02-16,1,True,25,0,Sat,morning,False,New York
food-and-drink,48.0,False,False,40.72759179999999,NY,-73.9791069,2019-02-16,1,False,26,0,Sat,afternoon,True,New York
music,,True,False,40.747641,NY,-73.99325,2019-02-16,1,True,21,0,Sat,afternoon,False,New York
music,5.0,False,False,40.6861547,NY,-73.9773518,2019-02-16,1,True,24,0,Sat,afternoon,False,Brooklyn
fashion,20.0,False,False,40.7191552,NY,-73.9862608,2019-02-16,1,True,25,0,Sat,afternoon,False,New York
music,12.0,False,False,40.7362277,NY,-74.0020598,2019-02-16,1,True,28,0,Sat,evening,True,New York
music,,True,False,40.7217844,NY,-73.9801885,2019-02-16,1,True,24,0,Sat,evening,True,New York
performing-arts,5.0,False,False,40.746212,NY,-73.9850458,2019-02-16,4,True,22,0,Sat,evening,True,New York
other,,True,False,40.740967803865104,NY,-73.9896588864705,2019-02-17,1,True,21,0,Sun,morning,False,New York
festivals-fairs,,True,False,40.713,NY,-74.0072,2019-02-17,1,True,22,0,Sun,morning,True,New York
festivals-fairs,,True,False,40.7157883,NY,-73.9977266,2019-02-17,2,True,21,0,Sun,afternoon,True,New York
sports-active-life,,True,False,40.7483251,NY,-73.9869592,2019-02-17,1,True,24,0,Sun,afternoon,False,New York
performing-arts,,True,False,40.716267,NY,-73.989698,2019-02-17,1,True,5,0,Sun,evening,False,New York
music,,False,False,40.7309083,NY,-74.00065570000002,2019-02-17,6,True,25,0,Sun,evening,True,New York
nightlife,15.0,False,False,40.7218937792125,NY,-73.9575488529698,2019-02-17,1,True,28,0,Sun,evening,True,Brooklyn
music,20.0,False,False,40.722401,NY,-73.985597,2019-02-17,1,True,25,0,Sun,evening,False,New York
performing-arts,,True,False,40.72580170000001,NY,-73.98432290000002,2019-02-17,1,True,28,0,Sun,evening,False,New York
performing-arts,,False,False,40.7046172,NY,-74.01123249999998,2019-02-18,1,True,26,0,Mon,evening,False,New York
performing-arts,,False,False,40.7295142,NY,-73.9923231,2019-02-18,1,True,21,0,Mon,evening,False,New York
food-and-drink,75.0,False,False,40.7472104,NY,-73.9899179,2019-02-18,1,True,22,0,Mon,evening,False,New York
food-and-drink,,True,False,40.736544,NY,-73.988442,2019-02-18,1,True,26,0,Mon,evening,False,New York
performing-arts,0.0,False,False,40.748786,NY,-73.9945448,2019-02-19,1,False,21,0,Tues,evening,False,New York
other,0.0,False,False,40.7451024,NY,-73.99342209999998,2019-02-19,1,True,23,0,Tues,morning,False,New York
visual-arts,,True,False,40.7493555,NY,-74.0046948,2019-02-19,2,True,23,9,Tues,morning,True,New York
food-and-drink,,True,True,40.7211149,NJ,-74.04550350000002,2019-02-19,1,True,26,0,Tues,evening,True,Jersey City
performing-arts,18.0,False,False,40.72979520000001,NY,-73.9977487,2019-02-19,1,True,26,0,Tues,evening,False,New York
performing-arts,25.0,False,False,40.7422303,NY,-73.9982715,2019-02-19,1,True,24,0,Tues,evening,False,New York
music,,True,False,40.7212531,NJ,-74.0459485,2019-02-19,1,True,12,0,Tues,evening,False,Jersey City
performing-arts,,True,False,40.7226519,NY,-73.9863316,2019-02-19,1,True,27,0,Tues,evening,False,New York
film,7.0,False,False,40.7246322,NY,-73.9900275,2019-02-20,1,True,25,0,Wed,afternoon,False,New York
fashion,,True,False,40.739537,NY,-74.007565,2019-02-20,1,True,25,0,Wed,afternoon,False,New York
visual-arts,,True,False,40.7166390005417,NY,-73.9911077055573,2019-02-20,1,True,25,0,Wed,afternoon,False,New York
film,,True,False,40.72188870000001,NY,-73.95809709999997,2019-02-20,1,True,24,0,Wed,afternoon,False,Brooklyn
food-and-drink,,True,False,40.736544,NY,-73.988442,2019-02-20,3,True,30,0,Wed,evening,True,New York
food-and-drink,,True,False,40.7141805,NY,-74.0155677,2019-02-21,1,True,26,0,Thurs,afternoon,False,New York
other,15.0,False,False,40.717222,NJ,-74.043634,2019-02-21,1,True,27,0,Thurs,afternoon,False,Jersey City
music,19.0,False,False,40.711288,NY,-74.00528,2019-02-21,1,True,20,0,Thurs,evening,False,New York
performing-arts,12.0,False,False,40.7286294,NY,-73.98486240000003,2019-02-21,1,True,17,17,Thurs,evening,False,New York
music,25.0,False,False,40.7239802,NJ,-74.0498443,2019-02-21,1,True,27,0,Thurs,evening,False,Jersey City
performing-arts,,True,False,40.698296727786996,NY,-73.99307556416,2019-02-21,1,True,22,0,Thurs,evening,False,Brooklyn
food-and-drink,,True,False,40.7441348,NY,-73.9951007,2019-02-22,1,True,19,0,Fri,afternoon,True,New York
food-and-drink,,True,False,40.742141436418294,NY,-74.0035781860352,2019-02-22,1,True,22,0,Fri,afternoon,False,New York
food-and-drink,20.0,False,False,40.7440395,NY,-73.98812579999998,2019-02-22,2,False,28,0,Fri,afternoon,True,New York
food-and-drink,,True,False,40.73316550000001,NY,-73.9897102,2019-02-22,1,True,29,0,Fri,afternoon,True,New York
other,145.0,False,False,40.7453015,NY,-73.98536740000002,2019-02-22,1,True,27,0,Fri,evening,False,New York
performing-arts,24.95,False,False,40.7253458,NY,-73.99342490000002,2019-02-22,1,True,24,0,Fri,evening,False,New York
music,29.0,False,False,40.711288,NY,-74.00528,2019-02-22,1,True,24,0,Fri,evening,False,New York
performing-arts,,True,False,40.6710865,NY,-73.9852,2019-02-22,7,True,24,0,Fri,evening,True,Brooklyn
performing-arts,20.0,False,False,40.72525,NY,-73.98444920000001,2019-02-22,1,True,29,1,Fri,evening,False,New York
nightlife,5.0,False,False,40.7432511476929,NY,-73.95178927744679,2019-02-22,1,True,21,0,Fri,evening,True,Long Island City
nightlife,,True,False,40.736544,NY,-73.988442,2019-02-22,1,True,31,0,Fri,evening,False,New York
music,,False,False,40.7437839,NY,-73.9893618,2019-02-23,1,True,23,0,Sat,evening,False,New York
sports-active-life,,True,False,40.7471158,NY,-73.9908195,2019-02-23,1,True,24,0,Sat,evening,True,New York
sports-active-life,,False,False,40.7471514,NY,-73.9917766,2019-02-23,1,True,23,1,Sat,morning,False,New York
food-and-drink,,True,False,40.741070070750396,NY,-73.9929329067459,2019-02-23,1,True,28,0,Sat,afternoon,True,New York
nightlife,20.0,False,False,40.673735,NY,-73.991658,2019-02-23,1,True,23,0,Sat,evening,False,Brooklyn
